time,"-15,0","-10,-20","-10,-15","-10,-10","-10,-5","-5,-25","-5,-20","-5,-15","-5,-10","-5,-5","0,-15","0,-10","0,-5","5,-10","5,-5","5,0","10,-10","10,-5","10,0","15,-5"
4.4,0.00121589326172,0.00144109727872,0.00131240139956,0.00146792332856,0.00128281402126,0.000507130404131,0.0019430489114,0.00152969477679,0.00118289490879,0.000973167149956,0.00143217275228,0.00115271035798,0.00115351301322,0.00120663561919,0.00276116313293,0.0013015487508,0.00111610186574,0.00148766988575,0.00176627982939,0.002628647775
4.45,0.00122274077678,0.00135200319196,0.00109049369639,0.00139984253071,0.00126837369997,0.000558308068114,0.00216411699204,0.00190053913063,0.00134810728196,0.00112288688263,0.00186353585206,0.00130816537024,0.0012822847835,0.00143849139996,0.002797867339,0.00139866842426,0.00153751078474,0.00145819524128,0.00158109124846,0.00231404321878
4.5,0.00110678234485,0.00133828228123,0.000937379199761,0.0011746217313,0.00120301374965,0.000660576535839,0.00237052508062,0.00197141893212,0.00142242201752,0.00123898902317,0.00185044235657,0.00133229207101,0.00153128859805,0.00178276295185,0.00245552595832,0.00162585689719,0.0015715551079,0.00147123970283,0.00154889979491,0.00227945851915
4.55,0.00115920178966,0.00109136140465,0.000734926786007,0.00113699738918,0.00112697966946,0.000839230497705,0.00217026773952,0.00195053588148,0.00130573547403,0.00119198625368,0.00182608203671,0.00122396343008,0.0017184935126,0.0019150446478,0.00217258447939,0.00177088462085,0.00166314980288,0.00147777478937,0.0016246224103,0.00167612547719
4.6,0.00116645099601,0.0010658088236,0.000724603405893,0.0011385957665,0.00106577047585,0.00105682256836,0.00198458679468,0.00191250633159,0.00137320455654,0.00107760720527,0.00173487886316,0.000987108114872,0.0015392078539,0.00189371807289,0.00184308664905,0.00181194776677,0.0012329320636,0.0012885961372,0.00165738095403,0.0013485918477
4.65,0.00101776465746,0.000966440524142,0.000718165166717,0.00135840721168,0.00114618065477,0.00102285203027,0.00187445828424,0.00193034553933,0.00135184468593,0.00111836760729,0.00180675188405,0.00114437484855,0.00134169425989,0.00208567715648,0.00165422518921,0.00200321059822,0.00103806953992,0.0014537620491,0.00176443829283,0.000956340079259
4.7,0.00106891334016,0.00119142186167,0.00115337591122,0.001418520001,0.00115436688857,0.00114729636116,0.00186361045217,0.00201953414822,0.00147940245338,0.00116462102366,0.00199260033582,0.00126767292586,0.00126905153546,0.00175372662886,0.00177660472154,0.00210512085534,0.00100374766162,0.00152891691774,0.00189281198206,0.000890369563455
4.75,0.00112999730838,0.00173150526403,0.00170667954753,0.00124258095851,0.00120703637995,0.00126244351833,0.00202964858771,0.00249444639468,0.00166366607702,0.00129530745489,0.00216437093936,0.00157832756563,0.00159428965262,0.00189416157344,0.00220885586644,0.00185468340229,0.0012789972268,0.0017675023226,0.00199443522678,0.00103746148713
4.8,0.00116603485869,0.00283511725127,0.00258551649721,0.00139057689898,0.00133161493547,0.00135107069495,0.00247798450251,0.00355069131492,0.00202721766806,0.00142197984674,0.00246735952104,0.00195193166678,0.00233926870242,0.00181059850769,0.00315491925194,0.00174649899616,0.00168776459833,0.00186372707557,0.00208973517546,0.0015445009933
4.85,0.00115231382855,0.00437891642526,0.00364103683356,0.00172378232557,0.00142247899666,0.00149185663071,0.00407083655033,0.00509076949442,0.0028341394648,0.00180637990134,0.00283993249211,0.00291760619619,0.00353002641765,0.00216439831549,0.0044472396437,0.00178314042464,0.00189614808108,0.00258845484428,0.0023054553526,0.00204058085288
4.9,0.00116785208824,0.00578237465764,0.00442297860014,0.00172489899544,0.00146262709209,0.00157330382594,0.00581004339071,0.00620997994516,0.00357212006432,0.00220033168081,0.00332511250043,0.00489590246236,0.00514787450216,0.00281130570479,0.0064008578634,0.00183624871474,0.0023802411136,0.00352610813193,0.00220245783515,0.00290891616617
4.95,0.00133763817498,0.00706488562823,0.00437651875544,0.00187375856495,0.00138194289916,0.0014851917946,0.00673398228242,0.00648699316802,0.00409564575376,0.0024550912123,0.00353059806622,0.00713929631649,0.00525535932513,0.00371754782089,0.00791652157275,0.00214703733045,0.00271595793457,0.00463939765352,0.00211596556222,0.00283856707252
5.0,0.00171625575576,0.00754521721191,0.00427189560769,0.00178139829152,0.00125751841758,0.00183772329198,0.0069226744741,0.00638354515484,0.00434323931816,0.0028369499352,0.00327516446472,0.00843470513327,0.00495988572752,0.00477601618503,0.00852421158337,0.00225260615272,0.00282360594882,0.00562421651856,0.00219530387856,0.0030995623689
5.05,0.00226366787325,0.00676781310915,0.00362943000454,0.00149669514331,0.00128717473451,0.00195425103844,0.00656206248127,0.0060918528824,0.00404455573447,0.00275997003305,0.00304404958591,0.00860268848556,0.00458136323314,0.00497724346487,0.00933357208297,0.00231697113181,0.00254684311265,0.00610587414126,0.00243163331348,0.00245964189342
5.1,0.0027229755845,0.00594623201185,0.00335141773092,0.00149621199888,0.00137839369837,0.00179827144826,0.00556235201237,0.00532420852052,0.00379930917807,0.0025040776703,0.00262374406365,0.00737871414358,0.00378560898395,0.00497354971661,0.00927740330785,0.00243973729279,0.00225499184145,0.0063413125699,0.00310438270299,0.00250063710307
5.15,0.00266125747213,0.00512370166453,0.00329473397155,0.00181425720278,0.00140484851718,0.00137875207902,0.00475477014603,0.00470823700603,0.00361748986221,0.0022655350966,0.00252039209079,0.00537299575096,0.00318064982826,0.00383876302328,0.00820033797622,0.002637363897,0.00264763585054,0.006221014467,0.00396913324464,0.00308929743802
5.2,0.00251322994664,0.00428701583964,0.00324242252995,0.00211876565843,0.00148635777204,0.00142793411301,0.00397346342373,0.0042399099731,0.00303771977396,0.00216383865445,0.00244613311139,0.00447808522013,0.0027004624483,0.00331227953229,0.00758324746265,0.00337428063578,0.00303180952495,0.00729755407358,0.00466027836161,0.00391450801229
5.25,0.00231263057973,0.00325817729135,0.00272009346706,0.00280332473996,0.00161750739052,0.00140381976934,0.00345574736344,0.00361726397847,0.00252463818599,0.00203243915331,0.00255123272132,0.00390992528104,0.00255809744666,0.00288573109637,0.00733138283755,0.00430747669737,0.00362086912864,0.00979895949779,0.00542728315756,0.00512628084366
5.3,0.00216300519657,0.00307674377764,0.00223006559538,0.00325296297629,0.00169764530804,0.00136997134177,0.00290110554444,0.00297580438228,0.0019318500749,0.00197340802251,0.00244067109127,0.00319643849555,0.00269448955668,0.00288305412611,0.008562348772,0.00546105219387,0.00438491600954,0.0115043346339,0.00546686314569,0.00616084687616
5.35,0.0023302434918,0.00284675121088,0.00149074807224,0.0031390551923,0.00155330118832,0.00130947891445,0.00246591986093,0.00236528906,0.0014301381873,0.00200290970003,0.0021902638699,0.00226449665165,0.0027058268244,0.00270676012991,0.00896613751422,0.00615214073085,0.00544703091394,0.0126002003629,0.00610626156054,0.00667582063519
5.4,0.00229741499376,0.00255397353755,0.00113401569816,0.0027902254526,0.00152552231683,0.00124888898527,0.00231735190557,0.00192539702855,0.00126015242156,0.00185867336289,0.00176080256417,0.00178789408175,0.00268487855522,0.00256815752559,0.0090315461875,0.0065552528921,0.00613688381411,0.0118930895484,0.00622621285079,0.00783316403694
5.45,0.0022496295346,0.0021576909958,0.00117884484311,0.00218771147333,0.00148440364851,0.0013997211957,0.00194724700191,0.00157731782463,0.00126888803664,0.00181692891509,0.00149472556442,0.00152818189628,0.00252042946127,0.00241754623967,0.00917359091697,0.00633761159001,0.00580742716665,0.0113430424305,0.00600782582859,0.00774135888481
5.5,0.00232123364555,0.00204672304839,0.00146730617675,0.00190603147619,0.00156338227123,0.00179546857117,0.0019425086949,0.00143402475479,0.00134535475619,0.00172644512781,0.00139448770582,0.00150742793604,0.00192555129661,0.00265664441594,0.00847016430287,0.0065039216644,0.00449266847413,0.0104459199403,0.00560830986502,0.00697034482581
5.55,0.00203461433126,0.00211595476038,0.00164769259444,0.00196841981739,0.00152146909146,0.0019564430516,0.0018011704066,0.0014313443709,0.00146235283638,0.00165417785421,0.00128127845477,0.00139727497758,0.00149849800528,0.00313086541993,0.00718393540279,0.00721625799151,0.00395279387619,0.00959434199895,0.0055225328246,0.00600975960067
5.6,0.00210233183377,0.00218685991146,0.00187754631825,0.00210114086953,0.00165980604243,0.0018535072864,0.00197492243193,0.00157200774692,0.00167896398179,0.00147054169317,0.00128326966337,0.00145551756015,0.00134866901637,0.00309024432633,0.00587284369866,0.00728890872286,0.00327059749321,0.00866455780203,0.00503148557048,0.00411252825672
5.65,0.00231094786395,0.00208611313707,0.00202511859564,0.00202269904679,0.00164671193405,0.0016649550963,0.00193817439053,0.00161798161362,0.0017570119523,0.00136250788944,0.00155260543007,0.00158711857905,0.00125786024845,0.00304202624462,0.00465309269086,0.00681638497937,0.00309344282212,0.00810025421536,0.00421833998628,0.00270607670452
5.7,0.00228070623089,0.00199841497373,0.00197676324504,0.0021510751227,0.00187450693978,0.00157951456252,0.00184749685515,0.00169980591032,0.00158803081295,0.00127217597523,0.00170501003242,0.00149705316848,0.00129796257621,0.00299107822596,0.00367836530514,0.00536961043627,0.00244405818361,0.00671903959656,0.00353999771676,0.0020171181348
5.75,0.00234940912586,0.00163908069576,0.00184985310111,0.00247316841456,0.00181935900286,0.0012463439758,0.00183853128204,0.00174276991331,0.001437791594,0.00129424321516,0.00186757021692,0.00155602483963,0.00124489546255,0.00281076806438,0.00342423397924,0.0036595048453,0.00151266327801,0.00577926337082,0.00287024544991,0.00147968998719
5.8,0.00221068621889,0.00130849184119,0.00180604314413,0.00249309390524,0.00195761353591,0.00104238665059,0.00177531475622,0.00184475606536,0.00126514878322,0.00135736158501,0.00175703821475,0.00170430969932,0.000889433096591,0.00263741922163,0.0032138340627,0.00281136187319,0.00130175190042,0.00476915182358,0.00283968375671,0.00169727353376
5.85,0.00211566838178,0.0011685827827,0.00196910474356,0.002371084568,0.00180356714571,0.00120343469059,0.00175431045022,0.00182932478744,0.00127091135421,0.00153568769531,0.00136414682203,0.00188298304334,0.00100185202071,0.0022648048019,0.00361945676785,0.00224177089471,0.00147383690685,0.00404600580022,0.00266735724456,0.00228656461725
5.9,0.00179864360197,0.00110944253661,0.00209299896943,0.00254384767851,0.00165472239411,0.00114038177129,0.00174281775074,0.00168255558128,0.00126688374623,0.0014445965004,0.00132288456146,0.00178026956954,0.000976417159765,0.00221798118929,0.00505681161118,0.00216146992211,0.00164661928775,0.00387194961229,0.00266716788084,0.00218533614695
5.95,0.00180001951763,0.00101179439184,0.00181932365953,0.0025264570145,0.00144915519956,0.00110375419312,0.00165609397155,0.00139167171229,0.00125115851892,0.00124246549567,0.00136899496029,0.00160852946136,0.000956278610703,0.00238617729882,0.00562139096439,0.00233932147584,0.00181156500221,0.00358326057872,0.00273588967092,0.00224011976462
6.0,0.00165122153882,0.00079686870465,0.00160263806889,0.00232489282219,0.00128704057792,0.00111690994319,0.0014795447133,0.00134273847505,0.0012827061447,0.00114313902445,0.00132852015185,0.00131960812365,0.000825057035604,0.00233933597326,0.00529036266315,0.0025117398193,0.00154253353973,0.00339162175494,0.00299395365255,0.00217804582926
6.05,0.00158813967336,0.000774142131637,0.00139308671784,0.00223304521055,0.00133226384832,0.00114399113943,0.00129631775866,0.00136459189699,0.00127424222871,0.0011722469389,0.00128147411088,0.00120880002893,0.000647442016611,0.00226844419839,0.00460548514917,0.00245180591497,0.00124189996075,0.00370716390484,0.00329121467032,0.00219309398283
6.1,0.00169447556175,0.000885911553474,0.00101311338735,0.00200060807739,0.00120551767036,0.00123910335736,0.00117330846565,0.0010775379013,0.00123839873439,0.00114866910365,0.00127998806893,0.00115196771522,0.000724912376813,0.00240823752893,0.00339303564311,0.00238449698696,0.000947588265331,0.00403445960646,0.00331215000827,0.00253626219915
6.15,0.00163707233813,0.000929169223284,0.000691250569396,0.00176620873191,0.00107052540619,0.00114819846544,0.00108608278424,0.0009116724038,0.0010374777017,0.00119710743866,0.00125170533382,0.0009902872346,0.000931722207455,0.00203739162247,0.00279253863875,0.00227321961799,0.000918116036838,0.00371791579945,0.00326570285931,0.00275131983948
