time,"-15,-10","-15,-5","-10,-5","-10,0","-5,0","5,10","5,15","10,10","10,15"
7.3,0.000866973829198,0.000929386866676,0.000755622201579,0.000871133716731,0.00118852584416,0.00125115862883,0.00136321346328,0.00131435605312,0.000998491539028
7.35,0.00102777427036,0.00110322682036,0.000727227118994,0.000805639690289,0.00123544433661,0.00130434105564,0.00132879653262,0.00129600320588,0.00102817065619
7.4,0.0011645944969,0.0010655250079,0.00072741288333,0.000728363165191,0.00115281025518,0.00132659664844,0.00134794538305,0.00122058109105,0.00106022905922
7.45,0.00105402043953,0.00100384264328,0.000715155922767,0.000754456625756,0.00086737194369,0.00134292867,0.0013691393327,0.00134092555872,0.00116241678468
7.5,0.000896507377035,0.000841750210569,0.000755858118154,0.000870264219983,0.000814142532304,0.00122578916948,0.00129614328372,0.00123103417186,0.00120502178177
7.55,0.000813565687563,0.000670671282224,0.000852921369303,0.001016450783,0.000825245265767,0.00115647486576,0.00113177119242,0.00105698216292,0.00140934777164
7.6,0.000636511512047,0.000605968778018,0.000799869952112,0.00113559010177,0.000869171819523,0.00114707147689,0.00104745472363,0.00104871876095,0.00124391530609
7.65,0.000542200425727,0.000551735208542,0.000704020763011,0.00116828525714,0.000961332536514,0.00127205754483,0.00109232553478,0.00102679295547,0.00133997875155
7.7,0.000695681994949,0.000554839453097,0.00078433368634,0.00114452979402,0.00110602097851,0.00122278346053,0.00121615778112,0.000960363405415,0.00123864330114
7.75,0.000791208295986,0.000599190968326,0.000755408654293,0.00100267890862,0.00128522430217,0.00101636019783,0.00127137449326,0.000926237163261,0.00119547878567
7.8,0.000828635309355,0.000595238077337,0.000774763842586,0.000801162089061,0.00140947666176,0.00102626476318,0.0012529259686,0.000981403474783,0.00128534214431
7.85,0.000850203782825,0.000545863238805,0.000794882574548,0.000722371075621,0.00133101599223,0.00107688331632,0.00129059739667,0.00106363248904,0.00112960190503
7.9,0.000940808743691,0.00064587102726,0.000826220271647,0.000842107223956,0.00118800801249,0.00119150699541,0.00138120412212,0.00118332102728,0.00101369847253
7.95,0.000871680615797,0.000699962074852,0.000808944052584,0.000748011681726,0.000816295964326,0.00111585993318,0.00142090463649,0.00111790409056,0.000939576337888
