time,"-15,-10","-15,-5","-10,-5","-10,0","-5,0","5,10","5,15","10,10","10,15"
2.8,0.000547166568379,0.000932741835348,0.00137251166104,0.00217718982308,0.0027314463435,0.00209824396894,0.00100644201896,0.00254364656293,0.00184011088819
2.85,0.00049731660997,0.00108406401255,0.00132739026744,0.00207413568137,0.00237045216868,0.00188514508129,0.0010010151341,0.00241042373473,0.00156240560367
2.9,0.000782001650845,0.00134099273037,0.00136315452805,0.00201162828249,0.00186318662407,0.00158276301969,0.00111920490178,0.0019775691024,0.00164542600376
2.95,0.00131285700073,0.00195499887356,0.00143875851563,0.0020060891439,0.00156210060739,0.00135110366359,0.00113721287401,0.00157209411253,0.00160762638327
3.0,0.00186125544101,0.00214177863678,0.00139862277957,0.00188483875594,0.00101659136246,0.0013088815756,0.00108815346631,0.0012229916047,0.00121934250047
3.05,0.00194148157478,0.00201425775074,0.00131537211146,0.00193999143075,0.000836079946387,0.00119888170268,0.00112146712776,0.00102964772643,0.000950246345382
3.1,0.00178507151629,0.00186367494501,0.0011719178256,0.00166955562624,0.00107393345901,0.00103489851655,0.00116702169463,0.000952713779732,0.000992673102928
3.15,0.00143101707435,0.00144224993437,0.00107483801683,0.00146486662381,0.00153072937392,0.000976127295231,0.00115854727201,0.000891742200924,0.00106676428265
3.2,0.00136538538742,0.000795900232784,0.00108967598518,0.00120019641886,0.0017933480586,0.000986472938502,0.00110555550515,0.00104702673472,0.00130041375563
3.25,0.00117565932784,0.000740522532707,0.00101114216855,0.00111758278835,0.00198675128587,0.00114158103874,0.00125427238181,0.0012529997817,0.00150027546851
3.3,0.00114771480385,0.000678579969145,0.00106904413738,0.000930827218761,0.00228161447688,0.00125912641734,0.00128853549021,0.0014389138882,0.00184617001381
3.35,0.00113664136479,0.000686799581323,0.00101876595241,0.000881880762081,0.00224159103195,0.0013222116276,0.00133923643634,0.00156614138384,0.00215884087652
3.4,0.00094134259614,0.000654285146931,0.000998305314562,0.000869889106357,0.00180178271513,0.00116634058926,0.00149338865544,0.00157176602141,0.00153910008812
3.45,0.000693459368238,0.000785966379799,0.000921087252073,0.000848515351819,0.00144088829027,0.00102501750146,0.00145131182022,0.00126267898265,0.00118638401027
3.5,0.000623241689038,0.000992106366526,0.000869287021034,0.000962633782987,0.00110722359731,0.00103040873544,0.00148253772165,0.00126039971749,0.0012622400615
3.55,0.000779924774429,0.00122172585843,0.000796464598315,0.0013068100026,0.00107827897346,0.0010557311558,0.00147966907475,0.00125109817228,0.00143221752747
3.6,0.00102101678009,0.0011625622332,0.000886618391305,0.00160027422445,0.00103049168336,0.000925608482381,0.00127470619512,0.00126094884602,0.00168531822081
3.65,0.00138794813917,0.00138855168041,0.00101649227593,0.00198975332776,0.00119449991084,0.000914222661744,0.00135139009456,0.00128769151067,0.00134791800204
3.7,0.00178324739235,0.00120831636866,0.00125715423341,0.00215643588104,0.0014372772793,0.000954474862289,0.00152274217884,0.00119110144746,0.00129064320198
3.75,0.00169098412632,0.00107461289988,0.00135280998428,0.00201697883023,0.00143495734634,0.0010502547397,0.0015948388958,0.00117384869432,0.00119418924851
3.8,0.00105001042087,0.000778998042397,0.00124510240989,0.00168598440854,0.00130543709821,0.00114069558177,0.00156854705899,0.000926174437686,0.00108764788206
3.85,0.000865997347006,0.000675984751074,0.00117327970348,0.00169363104774,0.00136215742994,0.00106185696358,0.00159868256919,0.000844308683183,0.000908167272286
3.9,0.000676068524962,0.000805927364964,0.00116568698072,0.00161175168399,0.00130531753636,0.000989819005984,0.00151046070441,0.000855786722314,0.000924201691824
3.95,0.000804950905432,0.000740944463849,0.00113117961337,0.00132806212854,0.0012217460281,0.000848506750574,0.00112665561235,0.000888608756503,0.000680784296691
4.0,0.000905910470066,0.0006013111879,0.00090537212182,0.00116841771952,0.00133441876453,0.000780395652521,0.000751093633814,0.000893341491939,0.000819874223663
4.05,0.00080889091698,0.000505343248024,0.000730881343112,0.00108634093451,0.00124785119029,0.000724419031789,0.000635682065452,0.000799458835938,0.00094628777032
4.1,0.000832207218748,0.000544487482065,0.000739923149496,0.00109102349209,0.00115856268842,0.000856904046392,0.000708841686239,0.000814956141717,0.000919468427995
4.15,0.000766133250642,0.000597789482335,0.000891851180561,0.00096495825458,0.000971947338443,0.00102240603752,0.000852672071846,0.000826679763169,0.000865232050127
4.2,0.000571038374195,0.000770993787422,0.00108938844924,0.000784265151019,0.00130583964644,0.00117118192504,0.000949215719695,0.00086720185828,0.00108939442234
4.25,0.000660643133184,0.00102793268479,0.00100613099594,0.000832770336567,0.00150638419702,0.00106394815173,0.000978563778195,0.00114824703945,0.00110688124204
4.3,0.000794873180084,0.00126207596029,0.00104080312704,0.000870155151529,0.00123255400739,0.000988058510522,0.00103841565255,0.00116947454485,0.00120229820495
4.35,0.000874018168167,0.00136914714326,0.000860437384342,0.00106714150397,0.00108919705924,0.000929243477791,0.00108903557629,0.00120250928607,0.00132228532122
4.4,0.00111576634596,0.00145767833088,0.000845873370618,0.001130074464,0.0010551002525,0.000953094640192,0.00121351411239,0.00117219216448,0.0013554985983
4.45,0.00121286681202,0.00173831163641,0.000883792600315,0.00116577823161,0.000818720953769,0.00103284024484,0.0012535032676,0.00132258390497,0.00129318630822
4.5,0.00149285773803,0.00176090393588,0.000997811667874,0.00138766043218,0.00102158293863,0.00106021376647,0.00119866499644,0.00144587373097,0.00135282569772
4.55,0.001729084477,0.00172508049983,0.00121627959099,0.0018531650363,0.00122335333952,0.00105464334403,0.000984040158066,0.00147767584751,0.00134368138965
4.6,0.00204717516229,0.00198961424495,0.00156972729676,0.00244375914927,0.00198031470101,0.00100415310537,0.00100745349523,0.00138813898645,0.00156848108367
4.65,0.00283023062657,0.00312930644508,0.00216512978309,0.0030549593508,0.00222213111808,0.000882558378886,0.000964374910325,0.00113277353633,0.00168998133481
4.7,0.00471339077972,0.00500946123837,0.00306195326501,0.0038536541873,0.00274480622479,0.000851806316685,0.000906055844533,0.000971044324946,0.00133254607569
4.75,0.0066110414849,0.00651175043533,0.00392223742377,0.00512720065373,0.00367752341653,0.000946511849264,0.00080056541901,0.000959856391621,0.000921538154924
4.8,0.00819864153785,0.00761395913141,0.00410766091314,0.00601177272746,0.0044809821477,0.00106239336687,0.000736776481603,0.000839444147873,0.000794931102772
4.85,0.00847364596034,0.00681396491418,0.00399611966079,0.00581454044261,0.00486105724712,0.00110303669344,0.000860168919777,0.000889073069946,0.000703943219201
4.9,0.00650223300876,0.00541031023273,0.0031934626548,0.0045464682236,0.00400875066716,0.001150493178,0.000888062038359,0.00105123076886,0.000759357666291
4.95,0.00418470501747,0.0035821366014,0.00243200367793,0.00276003124471,0.0029881002124,0.00105084412326,0.00105677892707,0.00127356597772,0.000906682729164
5.0,0.00355624570426,0.00210896542435,0.00214796007745,0.0019799202478,0.00225806671005,0.000914004242929,0.00129143341465,0.00140756886611,0.00119768394386
5.05,0.00322342656833,0.00153995362765,0.00187853465332,0.00179901131848,0.00236643958312,0.000895745685643,0.00133325377787,0.00132959338266,0.00117157067736
5.1,0.00239638568354,0.00123883395126,0.00169610973777,0.00159418492191,0.00223920845527,0.000960134158632,0.00139238261577,0.00117196801863,0.00138807139071
5.15,0.00183197381552,0.00122293099426,0.00159068364735,0.00149137436564,0.00221519500314,0.00108481765508,0.00128330145506,0.00121740440331,0.00151343097299
5.2,0.00139110940311,0.00119313012336,0.00164655327321,0.00154032755062,0.00179738157628,0.00113016538599,0.00119965852452,0.00125693396403,0.00186587790632
5.25,0.00121149010649,0.00103520960031,0.00138529732751,0.00147069297752,0.00162059723632,0.00126266382901,0.0010922145785,0.00116618749638,0.0018289068138
5.3,0.00114802121791,0.00105885849197,0.00111785303215,0.00146210942474,0.00160149725246,0.00140138033332,0.00122144268381,0.00117053392141,0.00149902350497
5.35,0.00118602497759,0.00107875922152,0.0010401230786,0.00133328362525,0.0015527763761,0.00142721713443,0.00125856804883,0.0010281869025,0.00120899963158
5.4,0.00121635061427,0.000998924837504,0.0010776804253,0.001110799778,0.00164288369521,0.00130697529009,0.00134643797545,0.000836528636343,0.00087485698837
5.45,0.00123612447994,0.00110111260826,0.00114651319421,0.00111852480496,0.00153694349309,0.00126698334868,0.00143481547493,0.000952983553208,0.00076521770128
5.5,0.00120429343985,0.00111024310714,0.00105344493664,0.00128128585473,0.00140683220968,0.0011165481058,0.00136916942545,0.000897429395437,0.000611635332483
5.55,0.00116468348973,0.00105773384067,0.000995901009037,0.00136383782376,0.00122569522334,0.00107974936358,0.00115306148332,0.00112258364333,0.00079072401382
5.6,0.00099610705584,0.000828681755602,0.00100117644082,0.00127151024185,0.00120475315848,0.00129876642191,0.00110309870335,0.00140172826499,0.00146842286332
5.65,0.00100632082367,0.000867756264296,0.00105421280571,0.00111853854284,0.00127669602871,0.00169521690854,0.00114658160832,0.00189093031371,0.0019163265183
5.7,0.000976964452311,0.000935810521487,0.00105852624908,0.00106135527591,0.0014628909566,0.00197655788902,0.00122547262733,0.00218254808633,0.00251912877966
5.75,0.0010167942912,0.00114854990193,0.00102995250059,0.00109323690173,0.00159932463378,0.00187860553371,0.00139208803667,0.00208249208624,0.00237995722304
5.8,0.00101135826179,0.00112273675117,0.00102352262127,0.00113361022927,0.00153004127559,0.0015657415567,0.0015530932646,0.00171547922601,0.00207579210514
5.85,0.000932253184344,0.00122166819645,0.00100819185306,0.00111829168183,0.0015414357616,0.00134579150109,0.00168377680471,0.00146568198917,0.00188266948417
5.9,0.000847213198918,0.000905035802547,0.00102918274187,0.00128409929917,0.0015001377314,0.00138478415806,0.00173597965507,0.00136596738495,0.00172875809232
5.95,0.000823088918227,0.000865617846354,0.000987236996621,0.00121867463529,0.0013995066612,0.00158465223458,0.0016572137688,0.00159462396863,0.00170794995431
6.0,0.000778569087986,0.000898027868232,0.00105230756123,0.00113539218261,0.00125097305361,0.00198497036081,0.00188145510239,0.00149618041292,0.00147937116742
6.05,0.00123066529946,0.000882034333248,0.00114510575874,0.000935697288305,0.00102989684799,0.0023338076033,0.00185188854925,0.00140243780363,0.00156212652976
6.1,0.00134779954289,0.00092897106917,0.00124732678369,0.000978799861951,0.000930546472916,0.00229460999677,0.00170433725288,0.00144653992782,0.00196361677693
6.15,0.00118047015419,0.00104484170354,0.00116006367165,0.000866314244535,0.000917534207615,0.00231703163203,0.00166876984025,0.00197221427963,0.00252902825338
6.2,0.000841413863876,0.000927353829244,0.00107402328187,0.00111021913684,0.0011616980244,0.0023110737096,0.00211378774593,0.0029663309493,0.0032266026433
6.25,0.000794291953494,0.000913027871165,0.00110845029135,0.00139278487153,0.00140214874691,0.00238636958599,0.0025740921749,0.00339191205231,0.00342554548964
6.3,0.000716636353594,0.000830696178532,0.00116402439748,0.00105909301015,0.00134508782036,0.00208543292337,0.00262698529074,0.00329800602868,0.00282332456802
6.35,0.000771453461399,0.000953666825203,0.00117581434161,0.000914489195793,0.00106280267726,0.001824168771,0.00216087529243,0.00259285402313,0.0026471112152
6.4,0.000921492863992,0.000959262073544,0.00115712038297,0.000847892835067,0.000915258645093,0.00151308834239,0.00169166130198,0.00229768289854,0.00264742684316
6.45,0.000977188108874,0.000718499442752,0.00108427825619,0.000928263104167,0.000757708023639,0.00153979414178,0.0014899498818,0.00194066747824,0.00234176723031
6.5,0.00102236005326,0.000665936430805,0.00119276813527,0.00114809422944,0.000758021404499,0.00159436361539,0.00140064137696,0.00169265588337,0.00237857934157
6.55,0.00110073427205,0.000903838342697,0.00116837765565,0.00127969255001,0.000874498553461,0.00135338993547,0.00123955859433,0.00125764166599,0.00207975425591
6.6,0.00109166679647,0.00101897338028,0.0012109112414,0.00133025921402,0.000896673925485,0.00117070856856,0.00105982229343,0.00111050926784,0.00194908000107
6.65,0.000998202111423,0.00119634966079,0.00108458027524,0.00137561923955,0.000781350476729,0.00109009796402,0.00123177397568,0.00101843783214,0.00148165211897
6.7,0.000858256903864,0.00125712692458,0.00111362826075,0.00114467285658,0.000648093113869,0.00110467231934,0.00155146403442,0.00110651267293,0.00153821557894
6.75,0.00100470715624,0.000953280853586,0.00103628753583,0.00108181025359,0.000671382891941,0.00123547899549,0.00181945304038,0.00102473504357,0.0013398720774
6.8,0.00115675938545,0.000865750233827,0.000943085338412,0.0010361541159,0.00105682313195,0.00125705809763,0.00152140758046,0.000926104043729,0.00126095166381
6.85,0.00137964984885,0.00093112202847,0.000737229508875,0.00110394906924,0.00115501848048,0.00125101521543,0.0011795471129,0.00113564930816,0.00125742213758
6.9,0.00139307333898,0.000908584423723,0.000724460809704,0.00117329763623,0.00110190887527,0.00127054279552,0.00106661273013,0.00119175513731,0.00150205534327
6.95,0.00106686445878,0.000915418302426,0.000678808308881,0.00124707750366,0.00120852572708,0.00136053018061,0.00114768775351,0.00122323589406,0.0016617681694
7.0,0.00103821114492,0.000990497122827,0.000655185760565,0.00116660179829,0.00115156906917,0.00131347973527,0.00130413945092,0.00118158026589,0.00128730779914
7.05,0.00119815985171,0.00116729190369,0.000608272250341,0.000996096990502,0.00102536462227,0.00133085409927,0.00123827108195,0.0010362836276,0.000972282841627
7.1,0.00148733087475,0.00109595965504,0.000624205936931,0.000920376396775,0.000906867987152,0.00132972684864,0.00106209636422,0.00123086076566,0.00100136328023
7.15,0.00174978182214,0.00104043117828,0.000796055440985,0.000842034016184,0.000998966829573,0.00135378038672,0.000990221152972,0.00123098765163,0.00112835912221
7.2,0.00163937222573,0.00105394041579,0.000880633907078,0.000802177952499,0.00120378140474,0.0012513644293,0.00108523375318,0.00113849761233,0.0014978902104
7.25,0.00144006036611,0.000848067260857,0.000904043407668,0.000952299831321,0.00133914159295,0.00125242837593,0.00114374657043,0.00125720942995,0.00148090050818
7.3,0.00107717498227,0.000728014586323,0.000782174192567,0.00112752559057,0.0012680194999,0.00130361503964,0.00116156508772,0.0014360366142,0.00172956411119
7.35,0.00098849069376,0.000649542031888,0.000650051755285,0.00110789997358,0.00100120743199,0.00129186071067,0.00110535240059,0.00155007690713,0.00134803734334
7.4,0.000923833709983,0.00076008922999,0.000713797137876,0.00117047433333,0.0010885498696,0.00138663336044,0.00116938991996,0.0014915361949,0.00135950055138
7.45,0.000780964534014,0.00079731061232,0.000908902510546,0.00113788039618,0.00128406545986,0.00145328890508,0.00112987074514,0.00147441566853,0.00130553947145
7.5,0.000730435773784,0.00081666253697,0.000966951584525,0.00124567046667,0.00131961919171,0.00138416920666,0.00118454550185,0.00110574266365,0.00132193627073
7.55,0.000869052794923,0.000829574150832,0.000978171801833,0.00111623597231,0.00133013086385,0.00131879219689,0.00127814318434,0.0013167827115,0.001090757709
7.6,0.000927342156226,0.00119456712579,0.000943614015547,0.00112949677526,0.00119814534958,0.00112691155708,0.00119217289026,0.0014920816634,0.00096953176085
7.65,0.000992022803539,0.00122083953329,0.000903524833656,0.00121258998135,0.00095431522722,0.00108343226559,0.00112360673993,0.00159649605888,0.000874314799106
7.7,0.000962212243914,0.00119297483419,0.000866157310857,0.00121185143261,0.000802860086367,0.00115804377322,0.0012404184952,0.00151885865462,0.000852824343253
7.75,0.000782406547915,0.000886698478815,0.000832455945207,0.00101500017714,0.000929920216121,0.00129714744489,0.00129040821206,0.00114316659473,0.000712233979598
7.8,0.000781428131244,0.000796523799962,0.000804502894484,0.000821706279398,0.00108034640084,0.00120109776877,0.00117601613724,0.00119391832102,0.000811462284681
7.85,0.000979615586825,0.000778844170971,0.000850405211271,0.000880618917623,0.00107288500093,0.00107534155589,0.00111818732188,0.00116458296969,0.000628005993035
7.9,0.00111735306919,0.0010460489649,0.000887605625006,0.000896711747592,0.000951429473471,0.000967002489326,0.00106460648023,0.0012567784146,0.000736327878107
7.95,0.00103254943788,0.00114784066398,0.000943623069385,0.000997469444209,0.000936386823587,0.000976915255089,0.00111026369536,0.00121108194093,0.000685478864066
